account_id,customer_id,account_type_id,branch_id,account_open_date,account_close_date,account_status,created_by,updated_by,created_date,updated_date,account_number,ACCOUNT_APPLICATION_ID
16824,83830,16,25084,2021-09-22,,Open,Karen Jones,Elizabeth Sanchez,2021-02-05,2021-09-21,6016917204,50482
16825,47482,11,9653,2019-08-08,2020-01-14,Close,Nicole Rice,James Alvarez,2019-10-02,2022-06-03,5832433223,50485
16826,54740,4,15890,2018-04-16,2019-02-02,Close,Gary Turner,Jessica Carter,2021-09-12,2023-01-20,2448908250,50488
16827,24667,12,27793,2020-01-29,,Open,Timothy Reed,Daniel Snyder,2018-10-31,2022-07-28,5695767509,50491
16828,33181,5,14452,2022-10-20,2023-06-01,Close,Stephanie Lopez,Kelly Smith,2020-07-11,2021-11-28,9271524718,50497
16829,92015,10,19960,2023-05-15,,Open,Kristin Lopez,Donna Hunt,2023-06-20,2020-12-16,3407512342,50499
16830,49540,8,5619,2022-11-11,2023-01-23,Close,Curtis Perez,Michael Jones,2020-07-19,2020-12-09,7736717412,50503
16831,88068,17,8255,2019-02-13,2023-03-02,Close,Timothy Rojas,Jamie Gibson,2023-01-26,2020-10-15,7759094639,50505
16832,67325,13,21469,2019-12-25,,Open,Marcus Guerrero,Debbie Blackburn,2022-06-17,2022-01-30,2830549583,50506
16833,49624,13,5398,2021-10-27,,Open,Elizabeth Gonzalez,Ashley Garcia,2021-07-01,2021-12-26,183166775,50508
16834,23231,2,5424,2022-06-26,2022-11-29,Close,Jason Carter,Danielle Blake PhD,2021-06-05,2022-08-20,3978454104,50509
16835,86250,3,12226,2021-07-13,2022-11-17,Close,Amy Tucker,Rachel Rogers,2020-04-11,2020-12-15,1028454957,50510
16836,58280,16,8234,2021-10-29,,Open,Pamela Luna,Michael Pacheco,2018-05-02,2021-09-20,8103832582,50513
16837,86696,12,3390,2022-09-16,2023-01-03,Close,Kyle Smith,Erin Strong,2018-12-30,2021-12-26,7891731128,50515
16838,59890,10,17141,2018-04-02,,Open,David Barber,Julie Baxter,2019-10-26,2021-09-23,6242721147,50517
16839,72791,15,22351,2019-07-31,2019-08-12,Close,Jason Hall,Lindsey Wiggins,2018-02-24,2021-03-21,1661948700,50520
16840,64206,10,17971,2020-06-19,2021-01-10,Close,Justin Madden,James Mclean,2020-07-04,2022-07-31,2733094772,50527
16841,23563,10,14463,2020-01-16,2023-03-30,Close,Lindsay Jenkins,William James,2020-12-14,2022-11-22,5771892496,50528
16842,42254,13,29277,2022-08-30,2022-09-15,Close,Dawn Parker,Melissa Alvarez,2018-03-17,2021-02-02,93047794,50530
16843,9917,13,27151,2020-09-15,2021-07-28,Close,Teresa Gray,Melissa Cunningham,2021-04-26,2022-05-26,3469923816,50535
16844,64651,14,6110,2022-03-09,2023-06-13,Close,John Barnett,Whitney Steele,2023-02-07,2022-06-01,1173495230,50539
16845,96272,12,12,2021-02-11,,Open,Jeffrey Jones,Joshua Cline,2019-05-07,2023-05-07,5302922102,50542
16846,77934,4,26563,2020-06-16,2021-12-23,Close,Paul Finley,Christina Cooper,2023-04-11,2022-10-21,3235577918,50544
16847,47259,2,15836,2019-01-04,,Open,Antonio Lopez,Daniel Donovan,2020-12-05,2022-05-29,5972488704,50546
16848,35361,3,5997,2021-07-03,2023-04-19,Close,Leonard Richardson,Natasha Pacheco,2023-02-24,2022-03-30,3439744465,50549
16849,77154,13,4232,2020-10-03,2022-12-16,Close,Cynthia White,Kimberly Smith,2018-05-03,2021-09-27,6209985227,50557
16850,32326,12,28905,2020-11-26,,Open,Audrey Robinson,Kyle Levy,2019-01-21,2021-07-25,3684052179,50565
16851,80557,10,23170,2021-03-30,,Open,Samantha Castro,Rhonda Freeman,2018-09-01,2021-07-13,1737305867,50570
16852,39925,6,7858,2019-01-27,,Open,Patrick Travis,Elijah Villarreal,2021-11-29,2020-11-06,5338463477,50574
16853,18452,12,7933,2022-01-16,,Open,Cindy Wise,John Jimenez,2022-07-01,2021-05-10,5637914009,50581
16854,11688,12,10252,2023-03-10,,Open,Clarence Garcia,Alicia Lee,2021-12-02,2022-11-26,708523528,50583
16855,91909,13,12911,2021-10-02,2021-11-19,Close,Amanda Lewis,Brian Bray,2023-04-27,2020-12-02,6785599672,50587
16856,32124,8,12720,2023-02-27,,Open,Gregory Brady,John Franklin,2022-07-22,2021-04-16,1263307673,50590
16857,5256,3,18067,2020-07-02,,Open,John Tran,Courtney Gonzales,2018-09-02,2020-11-21,8974436715,50591
16858,84528,5,15270,2018-07-22,,Open,Sophia Rios,John Rodriguez,2021-12-10,2020-12-19,1327889262,50596
16859,77855,10,7318,2020-06-15,2022-09-25,Close,Michael Williams,Louis Mckenzie,2018-09-19,2020-12-30,9445534643,50597
16860,5000,3,7768,2019-02-10,,Open,Brady Hernandez,Shannon Patel,2022-07-06,2020-12-02,5390717740,50603
16861,85535,4,17021,2023-03-15,,Open,Michael Nunez,John Chan,2018-10-10,2021-04-28,6742648097,50607
16862,92680,10,8941,2019-06-27,2022-04-02,Close,James Daniels,Candice Watkins,2022-02-03,2020-10-07,2570393464,50608
16863,8490,8,3624,2023-04-19,2023-06-12,Close,Jason Wilkerson,Crystal Ramirez,2019-10-11,2021-07-25,231003912,50609
16864,76604,9,11062,2019-01-09,,Open,Shelly Osborne,Ashley Allen,2019-01-27,2021-10-01,5155711994,50612
16865,76657,13,9614,2021-06-23,2021-08-26,Close,Sandra Brock,Natalie Ramos,2021-02-24,2021-11-19,3688442474,50615
16866,98589,10,27491,2021-05-20,2021-11-21,Close,Howard Crosby,David Simmons,2019-06-05,2022-10-31,175798862,50616
16867,98181,4,6424,2022-05-07,,Open,Richard Greene,Ronald Francis,2020-06-10,2022-01-29,4466999276,50622
16868,49831,16,21404,2019-11-21,2020-09-25,Close,Daniel Cook,Steven Malone,2020-11-15,2022-06-21,4648089586,50623
16869,5357,16,26461,2022-11-13,,Open,Kathleen Hendrix,Martin Jones,2018-03-11,2022-06-11,6154403073,50626
16870,4204,12,19116,2022-04-03,,Open,Tammy Brown,Robert Lewis,2022-01-02,2022-11-24,2339722014,50627
16871,35131,5,1771,2021-08-15,2022-04-06,Close,Jeremiah Coleman,Jerry Evans,2021-06-29,2021-11-07,2222662854,50629
16872,3369,10,17656,2021-01-05,2023-03-12,Close,Jonathan West,John Chapman,2021-04-23,2022-10-15,2208974461,50631
16873,55175,9,24961,2019-04-15,,Open,Troy Riggs,Jeffrey Guerrero,2019-08-15,2021-02-05,3303023495,50632
16874,94560,5,21629,2023-03-20,2023-04-09,Close,Walter Williams,Jeremiah Serrano,2019-02-02,2020-12-04,4662389428,50637
16875,40478,1,17177,2019-09-11,,Open,Brittney Rogers DDS,Karla Mccoy,2022-10-09,2021-03-15,686815058,50638
16876,84488,4,11905,2021-12-25,2022-04-03,Close,Loretta Turner,Jose Rogers,2021-05-12,2022-04-22,1552675577,50640
16877,11499,16,18593,2020-01-25,2022-02-04,Close,April Franco,Joseph Robinson,2019-05-07,2023-04-23,4587382170,50641
16878,73073,17,10972,2021-08-10,,Open,Erin Estes,Toni Brown,2022-07-08,2021-11-25,2496525542,50642
16879,91948,12,7226,2019-10-27,2020-12-11,Close,Derrick Patrick,Mr. Richard Davies MD,2021-09-29,2022-09-25,1024394774,50644
16880,79651,13,2962,2021-01-12,2022-07-24,Close,Miranda Taylor,Alexis Gaines,2022-02-01,2021-01-14,6208066658,50645
16881,73070,3,5878,2019-08-01,,Open,Ann Tran DDS,Jeffery Kaufman,2021-04-05,2022-02-03,6537960456,50646
16882,82220,11,24602,2018-12-04,2020-11-08,Close,John Dixon,Sarah Ramos,2023-02-16,2020-11-01,1028754227,50651
16883,42325,6,22349,2023-03-21,,Open,Timothy Greer,Johnny Phelps,2022-05-08,2022-12-01,8282713790,50652
16884,10600,10,13520,2019-11-22,,Open,Stephen Salinas,Jared Martin DVM,2022-06-12,2021-05-25,26435332,50657
16885,43428,3,3273,2021-07-09,2021-07-27,Close,Randall Mcintosh,Courtney White,2018-03-13,2022-06-08,7911852562,50660
16886,77239,13,16705,2019-02-13,,Open,Jennifer Chen,Seth Acevedo,2018-07-28,2021-08-23,3338770088,50668
16887,74584,16,13075,2019-11-10,2020-12-31,Close,Michael Welch,Amy Williams,2019-11-01,2022-08-04,8474757662,50670
16888,93275,5,29152,2019-02-27,,Open,Glen Gonzalez DDS,Juan Smith,2021-04-02,2022-04-24,9479894987,50676
16889,92318,18,19217,2023-04-28,,Open,Jordan Brown,Michael Dominguez,2023-05-19,2021-09-10,2350223036,50679
16890,63249,10,12580,2020-01-31,,Open,Elizabeth Hernandez,Peter Ross,2019-09-27,2022-04-14,2289661258,50685
16891,13451,10,1350,2023-04-20,,Open,Lisa Chavez,Marilyn Pierce,2019-05-04,2022-06-11,8229518785,50687
16892,31518,14,6696,2018-03-04,,Open,Robert Carter,Albert Sandoval,2019-12-24,2022-02-17,5699042538,50692
16893,4489,2,2292,2019-03-29,2022-07-19,Close,Nancy Barrera,Eric Hall,2019-05-11,2022-11-28,2115230141,50693
16894,4653,8,15456,2023-01-21,,Open,Ann Smith,Adam Carrillo,2019-07-03,2022-04-06,3412929251,50694
16895,89766,1,9612,2020-08-01,,Open,Ronald Johnson,Heather Nguyen,2021-02-07,2022-08-17,2567997040,50699
16896,65385,15,12529,2019-09-15,,Open,Sara Hunter MD,Jared Young,2019-08-11,2021-02-05,9361162933,50700
16897,78785,13,15991,2019-06-05,,Open,Paula Jones,Alyssa Johnson,2020-10-07,2022-11-22,7225802101,50701
16898,49412,2,1367,2020-07-01,,Open,Emily Martin,Elizabeth Andrade,2022-12-27,2022-03-15,4490693044,50709
16899,31229,17,3492,2020-10-28,,Open,Danielle Smith,Richard Greene PhD,2021-01-17,2021-09-17,3561589397,50711
16900,27693,5,15592,2021-01-29,,Open,Matthew Mcmillan,Karen Pham,2019-12-29,2021-11-27,2183061496,50714
16901,89668,7,27328,2018-06-07,2019-07-19,Close,Kim Coleman,Taylor Allen,2019-05-12,2020-10-14,8303503199,50716
16902,75037,7,24818,2019-01-03,,Open,Mr. Brian Lewis DDS,Tiffany Ray,2022-05-19,2022-07-02,5320821648,50718
16903,16329,16,26625,2018-09-25,2019-04-28,Close,David Meyer,Gabriel Stewart,2022-05-13,2022-09-21,5847626066,50729
16904,87641,7,10764,2020-01-02,2020-08-29,Close,Mark Hobbs,Julie Ross,2022-09-05,2020-12-16,3677450782,50731
16905,38359,8,12311,2022-07-21,,Open,Christopher Edwards,Priscilla Baldwin,2018-04-06,2020-12-28,5541914340,50732
16906,64197,8,277,2021-11-10,2022-02-05,Close,Sarah Green,Kendra Johnson,2020-08-06,2021-06-19,8404660916,50733
16907,39971,12,6549,2022-12-04,,Open,Amber Hebert,Christopher Smith,2022-07-24,2023-06-11,3919238065,50734
16908,89685,4,1131,2018-06-23,2019-12-02,Close,Andrea Long,Guy Long,2021-10-05,2020-11-22,4323709449,50735
16909,81313,17,5467,2022-06-21,2022-10-26,Close,Shelly Hill,Allen Montgomery,2023-04-08,2021-04-17,7300132983,50737
16910,37879,6,15435,2019-06-11,,Open,Julie Palmer,Benjamin Huynh,2022-09-10,2021-12-29,5739695035,50738
16911,87375,8,18874,2022-06-03,,Open,Jodi Nelson,Sara Sharp,2022-02-05,2021-12-05,5452453014,50743
16912,40945,17,5054,2020-06-14,,Open,Brian Mendez,Leslie Webb,2019-12-15,2022-02-12,137698689,50744
16913,84765,1,7297,2021-02-15,2021-11-04,Close,Martin Moore,Joseph Obrien,2018-03-25,2022-09-28,1736602721,50747
16914,50401,16,17791,2022-01-26,,Open,Kevin Walsh,Susan Wilson,2019-04-10,2021-04-06,7640278105,50750
16915,2048,3,6597,2022-04-20,2022-08-16,Close,Kimberly Davis,Doris Lozano,2022-04-07,2021-09-22,2180575883,50751
16916,59940,12,6792,2019-04-29,,Open,Diana Cook,Christina Swanson,2019-07-16,2022-08-28,6128404922,50756
16917,81519,13,7236,2019-03-27,,Open,Thomas White,Joseph Owens,2020-09-02,2023-04-22,449499479,50759
16918,51838,16,15654,2020-11-04,,Open,Beverly Davidson,Phillip Smith,2022-01-04,2021-04-03,1867805258,50760
16919,18864,17,27795,2022-06-30,2023-04-22,Close,Aaron House,Heather Keith,2023-02-24,2022-05-26,4225281651,50761
16920,19541,16,11365,2019-05-28,,Open,Marissa Vaughn,Jacqueline Thomas MD,2022-08-01,2021-11-22,4869256609,50764
16921,48942,2,7069,2018-10-13,2022-04-05,Close,Michael Gray,Donna Foster,2022-05-21,2023-05-26,3972229005,50766
16922,97088,12,27823,2020-03-17,2022-04-27,Close,Rachel Strickland,Greg Washington,2021-03-22,2021-04-14,4752063750,50776
16923,53288,10,28316,2022-07-25,,Open,David Gardner,Austin Lewis,2020-11-17,2023-02-16,2204086148,50777
16924,9222,11,2621,2022-03-11,,Open,Kimberly Holden,Patrick Macias,2019-01-07,2022-07-07,6353849069,50779
16925,75696,10,4450,2022-03-31,,Open,Stefanie Wilson,Laura Fleming,2021-12-06,2021-09-13,7370401616,50781
16926,8413,13,23184,2019-09-06,2020-06-23,Close,Kendra Fischer,Crystal Nguyen,2018-08-03,2020-10-16,6334295135,50782
16927,61737,5,10147,2018-02-01,,Open,Peter Wade,Robert Gonzalez,2022-07-16,2021-04-18,643385667,50783
16928,11650,7,28478,2022-06-21,2023-02-12,Close,Brandon Benitez,William Mckee,2019-01-02,2023-02-11,7157752486,50786
16929,10915,3,23005,2020-10-31,,Open,Mrs. Brittany Hughes,Cynthia Williams,2022-04-07,2021-04-27,8219312337,50787
16930,95434,2,26898,2019-10-12,,Open,Caroline Johnson,Megan Flores,2022-08-17,2021-02-13,2355213260,50790
16931,64224,9,15557,2023-02-13,,Open,Tonya Payne,Marcus Romero,2020-10-31,2021-07-29,7204695591,50791
16932,85474,3,4103,2023-05-23,2023-05-24,Close,Yolanda Walker,Heidi Francis,2019-01-03,2022-05-14,5735723382,50792
16933,17432,10,8027,2020-07-01,2020-09-07,Close,Anthony Weber,Nicole Krueger,2019-12-23,2022-07-18,3043814497,50794
16934,77724,11,4028,2019-07-31,,Open,Franklin Gonzalez,Kerry Edwards,2022-11-13,2022-01-17,1473127220,50796
16935,24937,1,27216,2021-07-17,2021-09-27,Close,Ashley Gonzalez,Nicholas King,2023-03-22,2020-10-20,2376390074,50799
16936,9860,15,20611,2022-05-12,,Open,Lisa Vang,Patricia Greer,2022-05-24,2021-06-25,8249513511,50804
16937,2894,6,21820,2023-02-02,2023-03-11,Close,Summer Navarro,Rhonda Mccarthy,2021-06-05,2021-12-10,3264077721,50806
16938,91339,10,15768,2021-12-18,,Open,Alexandra Osborn,Robert Smith,2022-06-14,2021-04-01,1247413898,50808
16939,5453,12,6051,2023-04-17,2023-06-18,Close,Michael Hooper DVM,Rachel Cross,2023-04-04,2023-05-02,2220254263,50815
16940,66528,16,25691,2019-02-13,,Open,Martha Kelly,Dr. Brooke Marshall DDS,2022-07-02,2021-11-30,3575378814,50816
16941,23665,11,22908,2020-07-25,2020-10-28,Close,Richard Paul,Jeffery Burke,2019-06-04,2021-04-15,8722455489,50817
16942,24918,12,15503,2023-03-24,2023-04-17,Close,Karen Burke,James Washington,2021-03-29,2023-02-28,1937450975,50823
16943,22673,8,736,2022-09-10,,Open,Suzanne Wyatt,Timothy Ball,2018-07-29,2023-01-13,6581704655,50827
16944,27263,6,26569,2020-06-04,,Open,Timothy Murray,Elizabeth Whitney,2022-05-11,2022-12-26,5685416989,50828
16945,66659,3,11179,2020-04-27,,Open,Michelle Davis,Tyler Lewis,2020-10-06,2021-03-10,6029555106,50832
16946,73275,15,11173,2018-05-25,,Open,Robert Lucas,Alison Robbins,2021-01-12,2021-01-26,767781851,50835
16947,51461,5,28719,2018-02-24,2020-01-25,Close,Christopher Williams,James Robinson,2020-04-15,2021-01-30,4480138300,50840
16948,75678,12,18216,2022-02-11,,Open,Kenneth Wilson,Michaela Good,2019-10-06,2022-06-26,3342328371,50843
16949,26341,11,16128,2023-03-11,2023-04-13,Close,Brandon Harrison,Michelle Thompson DVM,2020-11-12,2021-03-14,1988491271,50847
16950,97424,14,25385,2020-08-27,2021-03-13,Close,Frank Smith,Brian Vaughn,2021-01-01,2022-10-23,5598992668,50848
16951,37613,5,13592,2023-05-13,2023-06-08,Close,Shawn Duffy,Sabrina Snow,2018-04-30,2021-11-14,5627171719,50850
16952,55898,16,26125,2020-02-16,2020-09-01,Close,Tyler Ford,Dennis Reilly,2022-04-08,2022-09-11,4203331037,50852
16953,52817,11,19997,2021-03-18,,Open,Shane Beck,Kayla Murphy,2022-09-02,2022-09-07,8934562447,50855
16954,54549,16,12865,2019-01-09,2019-01-15,Close,Dawn Hensley,Jessica Lee,2021-04-27,2021-02-20,2674699595,50866
16955,52902,3,27677,2021-09-08,,Open,James Garrett,Gerald Stark,2019-11-13,2021-11-26,6151065865,50867
16956,29938,7,25144,2018-03-15,,Open,James Young,Michael Daniel,2021-06-17,2021-06-04,1683119350,50868
16957,29490,5,27955,2019-12-28,2020-03-10,Close,Tasha Ramsey,Amy Sanchez,2021-10-08,2020-10-24,1100553735,50876
16958,23750,15,26968,2020-11-22,2022-01-22,Close,Scott White,Michelle Miller,2023-04-30,2021-11-11,5747417342,50885
16959,13049,3,7867,2022-07-26,,Open,Lisa Mcbride,Tamara Richardson,2023-04-10,2021-08-11,5998503593,50892
16960,64016,16,29646,2018-10-04,2019-10-19,Close,Jacqueline Stone,Joseph Sanchez,2022-12-25,2021-07-12,4996754282,50895
16961,62064,9,27751,2021-11-12,2023-04-13,Close,Melissa Gross,Jeffery Hayes,2021-07-25,2021-11-17,4183509975,50897
16962,95728,11,13239,2020-10-30,2021-12-08,Close,Austin Deleon,Rebecca Reid,2019-12-20,2021-02-04,566752924,50899
16963,77904,3,15389,2018-01-20,,Open,Deborah Saunders,Susan Mccoy,2021-04-10,2022-10-20,97789538,50900
16964,44545,13,12081,2022-01-22,,Open,Nicole Ramos,Charles Kelly,2022-04-12,2021-06-21,3289547630,50901
16965,13880,9,20200,2020-07-11,2022-03-15,Close,Brandi Jones,Christian Lee,2020-03-07,2021-01-22,9655588264,50903
16966,78174,4,24946,2018-07-16,2021-03-11,Close,Eric Yang,Rebecca Davis,2020-09-26,2022-06-02,8492920932,50905
16967,9219,10,24660,2022-02-16,,Open,Nicole Cruz,Crystal Roberts,2021-05-21,2022-05-06,5797892624,50907
16968,37081,3,20814,2020-10-13,2021-07-14,Close,Joseph Brown,Sally Lara,2019-11-22,2022-07-14,7717184879,50911
16969,79622,3,14344,2020-12-26,2021-11-22,Close,Logan Sparks,William Hurst,2018-10-22,2021-01-07,4456017260,50915
16970,30293,10,14852,2018-09-17,,Open,Robert Campos,Dustin Clark,2021-05-31,2022-06-28,7550928647,50917
16971,32305,4,12161,2019-12-22,2022-05-31,Close,Sara Cooper,Richard Melendez,2018-03-11,2022-04-13,2914675706,50918
16972,89507,12,6571,2020-06-09,,Open,Joshua Massey,Alejandro Alvarado,2021-12-03,2021-02-01,5698173211,50920
16973,34443,2,12809,2023-05-31,2023-06-18,Close,Tiffany Novak,George Ryan,2019-06-25,2022-01-23,3814631401,50924
16974,69276,2,6472,2020-04-11,2021-06-08,Close,Jacob Stanton,Tanya Walker,2023-04-08,2021-06-11,4899174944,50935
16975,96975,9,12630,2021-06-06,,Open,Ann Jones,Jason Smith,2020-01-08,2023-04-19,1814423219,50938
16976,30081,7,2453,2020-11-24,2022-04-07,Close,William Rodriguez,Julie Smith,2022-02-01,2022-09-09,5018822019,50942
16977,45619,17,11068,2018-09-25,2023-06-14,Close,Mark Davis,Michelle Wood,2021-08-05,2023-01-18,5647566301,50943
16978,82850,17,9744,2019-04-21,2021-11-30,Close,Kristen Nolan,Kaitlin Moore,2018-07-02,2022-06-09,1093367193,50944
16979,55855,11,25417,2023-03-10,,Open,Dawn Pruitt,Mary Yates,2021-06-12,2023-01-14,7049748174,50945
16980,92534,3,1770,2022-12-19,2023-06-17,Close,Darryl Smith,Collin Floyd,2022-11-30,2023-05-13,567534414,50948
16981,32749,17,5425,2019-04-17,,Open,Wyatt Gonzales,Patricia Cline,2022-05-16,2021-10-09,8193296347,50950
16982,11459,15,1160,2021-12-28,2022-10-19,Close,Julie Hardy,Lisa Black,2018-04-08,2021-06-03,8094485389,50951
16983,7235,10,7846,2022-10-14,,Open,Thomas Hernandez,Tracy Smith,2019-10-11,2021-02-16,8238890972,50954
16984,71457,10,4429,2022-09-08,,Open,Amy Richards,Stephen White,2022-02-09,2021-01-13,1425902801,50956
16985,91604,2,302,2022-10-16,2022-11-08,Close,Bailey Robinson,Ann Lopez,2018-07-06,2020-10-11,6360236121,50958
16986,7577,14,8240,2021-02-03,,Open,Holly Khan,Adriana Jordan,2022-07-02,2021-02-02,7226916948,50960
16987,24476,13,27824,2022-07-05,,Open,Austin Larson,Mary Carter,2021-05-24,2022-01-28,4433963711,50968
16988,1439,5,18032,2022-01-18,,Open,Christy Tate,Anita Martinez,2019-08-30,2021-03-08,1520188496,50969
16989,72216,7,8410,2023-01-10,,Open,William Reynolds,Stephen Stephenson,2019-01-02,2023-05-26,9345141689,50976
16990,43907,8,5729,2018-08-13,2022-06-14,Close,Tristan Kerr,Mark Harrison,2022-01-16,2022-09-20,4572097854,50982
16991,96887,11,21294,2019-01-15,,Open,James Lee,Christine Rogers,2020-08-21,2023-01-30,5016278979,50983
16992,93078,17,13789,2020-01-03,2021-10-27,Close,Shannon Martinez,Joseph Lucas,2023-06-21,2021-11-23,1025049076,50985
16993,94964,13,3633,2019-05-10,2023-04-08,Close,Alexis Garcia,Virginia Stevens,2019-12-07,2023-04-02,4943670181,50986
16994,56295,8,1825,2021-01-06,,Open,Kathy Miller,Elizabeth Henry,2021-07-07,2021-03-11,7697967424,50996
16995,23243,5,16292,2018-02-09,,Open,Amanda Foster,Robert Collins,2020-03-19,2022-01-09,1058500503,50998
16996,55129,16,28366,2022-05-29,2023-01-19,Close,Janet Ferguson,Robert Smith,2020-10-28,2022-06-24,9951149578,50999
16997,65106,1,25640,2018-10-15,2019-07-13,Close,Michelle Martinez,Susan Johnson,2019-03-18,2022-04-27,1840117801,51000
16998,2322,10,15765,2022-07-31,,Open,Erica Walls,Brian Phillips,2022-03-09,2021-10-15,6519617622,51004
16999,29545,2,16441,2022-12-27,,Open,Kristi Hogan,Laura Choi,2019-09-14,2021-03-02,9786394007,51006
17000,39715,17,4459,2021-11-17,2023-01-08,Close,Shane Walton,Brent Hendrix,2022-01-17,2021-05-06,4695480085,51007
17001,46710,6,1065,2020-06-28,2021-07-03,Close,Erin Clayton,Deanna Bauer,2021-03-18,2021-09-14,9181546432,51008
17002,40208,11,22615,2018-07-22,,Open,Amber Carrillo,Sarah Harris,2020-07-30,2023-04-04,9643703071,51010
17003,24638,1,9042,2018-04-19,2020-08-16,Close,Ronald Patel,Brandon Goodwin,2020-10-14,2022-12-14,9188814065,51011
17004,28711,14,4290,2022-07-10,2022-08-18,Close,Jo Salinas,Laurie Rangel,2022-11-24,2020-11-21,4227456153,51012
17005,42936,1,14067,2021-04-29,2021-10-14,Close,Catherine Shaw,Christy Taylor,2022-12-15,2023-02-05,3358138589,51013
17006,41335,1,21948,2018-08-26,2021-06-18,Close,Jaime Peterson,Eric Carson,2020-10-11,2021-04-25,87794155,51015
17007,75758,15,9805,2022-03-23,2023-05-16,Close,Heather Wilson,Heather Weber,2022-02-11,2021-11-22,9088565085,51019
17008,16849,7,3338,2023-05-17,,Open,Jacob Taylor,Kelly Smith,2021-05-04,2023-04-03,2000468,51025
17009,80502,11,13150,2021-04-26,2021-10-09,Close,Peter Kemp,Alexander Harrington,2022-03-30,2021-04-01,1762449903,51031
17010,74024,3,7120,2021-11-19,,Open,Susan Walker,Kristin Crawford,2018-08-12,2022-10-20,8895920128,51039
17011,37512,10,25091,2023-06-20,,Open,Bridget Sullivan,Brenda Johnson,2018-07-14,2022-05-15,515931462,51043
17012,15755,2,23957,2023-03-06,,Open,Peggy Moore,Leslie Carter,2023-04-21,2021-07-07,5201491494,51044
17013,92958,13,12672,2018-01-31,2022-10-15,Close,Adam Owens,Albert Rodriguez,2021-08-30,2021-05-01,188268993,51045
17014,85607,6,13220,2018-11-14,,Open,Emily Greene,Charles Krause,2020-12-18,2021-06-16,5654275917,51046
17015,52624,1,14709,2021-04-14,2023-04-01,Close,Allen Gordon,Charles Anthony,2022-08-13,2023-04-16,1135612084,51048
17016,7993,12,23758,2020-05-17,2021-09-18,Close,Luis Gilbert,Tammy Richards,2022-04-04,2022-02-22,2287546717,51049
